age,job,marital,education,housing,loan,month,day_of_week,campaign,pdays,previous,poutcome,cons.conf.idx,euribor3m,nr.employed,y
40.0,blue-collar,married,basic.9y,yes,yes,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
35.0,technician,single,university.degree,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,yes
27.0,admin.,single,basic.9y,yes,yes,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
42.0,technician,divorced,basic.9y,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
49.0,blue-collar,married,basic.6y,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
38.0,technician,married,professional.course,yes,yes,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
31.0,admin.,married,high.school,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
57.0,retired,married,basic.4y,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
29.0,blue-collar,single,basic.6y,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
36.0,management,married,university.degree,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
55.0,retired,divorced,high.school,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
30.0,services,single,high.school,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
32.0,blue-collar,married,basic.9y,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
49.0,blue-collar,married,basic.4y,yes,no,may,wed,5,999,0,nonexistent,-36.4,4.858,5191.0,no
48.0,admin.,married,university.degree,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
30.0,blue-collar,single,basic.4y,no,no,may,wed,6,999,0,nonexistent,-36.4,4.858,5191.0,no
53.0,retired,divorced,high.school,yes,no,may,wed,3,999,0,nonexistent,-36.4,4.858,5191.0,no
40.0,housemaid,single,university.degree,no,yes,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
31.0,blue-collar,married,basic.6y,no,yes,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,yes
60.0,technician,divorced,professional.course,yes,no,may,wed,6,999,0,nonexistent,-36.4,4.858,5191.0,no
45.0,blue-collar,married,basic.9y,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
56.0,management,married,university.degree,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
31.0,blue-collar,married,basic.4y,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
56.0,management,married,university.degree,yes,yes,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
60.0,entrepreneur,married,basic.4y,no,yes,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
34.0,blue-collar,married,basic.9y,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
56.0,management,married,university.degree,no,yes,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
33.0,blue-collar,married,basic.6y,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
29.0,admin.,single,high.school,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
49.0,blue-collar,married,basic.4y,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
53.0,admin.,married,basic.9y,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
49.0,entrepreneur,married,high.school,no,no,may,wed,6,999,0,nonexistent,-36.4,4.858,5191.0,no
43.0,blue-collar,single,professional.course,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
38.0,blue-collar,single,basic.4y,no,no,may,wed,6,999,0,nonexistent,-36.4,4.858,5191.0,no
48.0,blue-collar,married,basic.4y,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
43.0,admin.,married,high.school,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
30.0,blue-collar,married,basic.9y,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
31.0,technician,married,professional.course,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
37.0,services,married,high.school,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
42.0,blue-collar,married,basic.4y,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
59.0,retired,married,high.school,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
42.0,admin.,single,unknown,yes,yes,may,wed,3,999,0,nonexistent,-36.4,4.858,5191.0,no
36.0,admin.,single,professional.course,yes,yes,may,wed,4,999,0,nonexistent,-36.4,4.858,5191.0,yes
41.0,blue-collar,divorced,basic.6y,yes,yes,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
44.0,services,married,high.school,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
40.0,admin.,married,university.degree,yes,yes,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
39.0,services,married,high.school,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
40.0,admin.,divorced,professional.course,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
33.0,blue-collar,married,professional.course,yes,no,may,wed,4,999,0,nonexistent,-36.4,4.858,5191.0,no
57.0,services,divorced,high.school,yes,yes,may,wed,3,999,0,nonexistent,-36.4,4.858,5191.0,no
31.0,admin.,married,high.school,yes,yes,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
57.0,housemaid,married,basic.4y,no,yes,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
48.0,blue-collar,married,basic.4y,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
52.0,technician,married,high.school,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
37.0,blue-collar,single,unknown,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
42.0,technician,married,university.degree,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
33.0,admin.,single,high.school,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
36.0,services,single,high.school,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
57.0,management,married,basic.9y,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
51.0,blue-collar,married,basic.9y,yes,yes,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
43.0,admin.,married,high.school,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
55.0,admin.,single,university.degree,yes,no,may,wed,3,999,0,nonexistent,-36.4,4.858,5191.0,no
41.0,blue-collar,married,basic.9y,yes,yes,may,wed,3,999,0,nonexistent,-36.4,4.858,5191.0,no
27.0,admin.,single,high.school,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
37.0,management,married,university.degree,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
37.0,blue-collar,married,basic.4y,no,no,may,wed,6,999,0,nonexistent,-36.4,4.858,5191.0,no
40.0,admin.,single,high.school,yes,no,may,wed,3,999,0,nonexistent,-36.4,4.858,5191.0,no
28.0,unknown,single,basic.9y,yes,no,may,wed,3,999,0,nonexistent,-36.4,4.858,5191.0,no
31.0,management,married,basic.9y,no,yes,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
32.0,services,married,high.school,yes,yes,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
32.0,services,married,high.school,yes,yes,may,wed,6,999,0,nonexistent,-36.4,4.858,5191.0,no
35.0,housemaid,married,high.school,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
36.0,technician,divorced,professional.course,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
31.0,admin.,married,high.school,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
38.0,blue-collar,married,basic.9y,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
46.0,blue-collar,divorced,basic.9y,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
39.0,self-employed,married,university.degree,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
58.0,management,single,professional.course,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
44.0,technician,divorced,professional.course,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
33.0,admin.,married,university.degree,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
24.0,services,single,high.school,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
33.0,technician,married,professional.course,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
44.0,admin.,married,high.school,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
30.0,housemaid,married,high.school,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
36.0,unemployed,single,basic.4y,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
24.0,services,single,high.school,unknown,unknown,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
32.0,technician,married,professional.course,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
33.0,admin.,married,high.school,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
58.0,management,married,basic.9y,yes,no,may,wed,5,999,0,nonexistent,-36.4,4.858,5191.0,no
42.0,blue-collar,divorced,basic.9y,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
40.0,blue-collar,married,basic.9y,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
29.0,blue-collar,married,basic.9y,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
52.0,retired,divorced,basic.4y,yes,yes,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
36.0,technician,married,university.degree,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
29.0,blue-collar,married,basic.9y,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
46.0,entrepreneur,married,professional.course,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
58.0,blue-collar,married,high.school,yes,no,may,wed,6,999,0,nonexistent,-36.4,4.858,5191.0,no
45.0,blue-collar,married,basic.9y,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
53.0,unknown,married,high.school,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
57.0,technician,married,high.school,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
46.0,housemaid,married,basic.4y,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,yes
40.0,technician,married,professional.course,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
37.0,admin.,divorced,high.school,yes,yes,may,wed,5,999,0,nonexistent,-36.4,4.858,5191.0,no
31.0,technician,married,professional.course,unknown,unknown,may,wed,4,999,0,nonexistent,-36.4,4.858,5191.0,no
29.0,blue-collar,married,high.school,yes,yes,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
33.0,admin.,married,university.degree,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
35.0,technician,married,professional.course,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
47.0,admin.,married,university.degree,yes,no,may,wed,3,999,0,nonexistent,-36.4,4.858,5191.0,no
26.0,blue-collar,single,basic.4y,yes,yes,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
34.0,blue-collar,married,professional.course,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
38.0,admin.,married,university.degree,no,no,may,wed,4,999,0,nonexistent,-36.4,4.858,5191.0,no
46.0,admin.,divorced,university.degree,yes,no,may,wed,4,999,0,nonexistent,-36.4,4.858,5191.0,no
26.0,blue-collar,single,basic.4y,yes,yes,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
30.0,blue-collar,married,high.school,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
35.0,blue-collar,married,basic.9y,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
40.0,services,divorced,high.school,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
30.0,blue-collar,married,basic.9y,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
30.0,technician,married,professional.course,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
35.0,technician,married,university.degree,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
36.0,blue-collar,married,basic.9y,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
27.0,blue-collar,single,high.school,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
32.0,technician,single,university.degree,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,yes
26.0,services,divorced,basic.6y,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
43.0,admin.,married,high.school,unknown,unknown,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
30.0,management,married,university.degree,unknown,unknown,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
33.0,technician,single,university.degree,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
50.0,unemployed,married,high.school,no,yes,may,wed,6,999,0,nonexistent,-36.4,4.858,5191.0,no
38.0,technician,married,professional.course,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
36.0,unknown,single,basic.6y,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
25.0,blue-collar,single,basic.4y,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,yes
35.0,technician,married,high.school,no,no,may,wed,3,999,0,nonexistent,-36.4,4.858,5191.0,no
42.0,self-employed,married,university.degree,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
55.0,retired,married,basic.4y,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
29.0,technician,single,university.degree,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
29.0,admin.,single,basic.9y,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
38.0,blue-collar,married,professional.course,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
45.0,blue-collar,divorced,basic.9y,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
30.0,admin.,married,university.degree,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
58.0,admin.,divorced,university.degree,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
51.0,entrepreneur,married,basic.4y,yes,no,may,wed,3,999,0,nonexistent,-36.4,4.858,5191.0,no
39.0,technician,divorced,professional.course,no,no,may,wed,3,999,0,nonexistent,-36.4,4.858,5191.0,no
44.0,unemployed,divorced,high.school,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
25.0,blue-collar,married,basic.9y,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
30.0,management,single,university.degree,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
46.0,admin.,married,high.school,yes,no,may,wed,4,999,0,nonexistent,-36.4,4.858,5191.0,no
34.0,blue-collar,married,basic.6y,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
57.0,management,married,basic.9y,no,no,may,wed,6,999,0,nonexistent,-36.4,4.858,5191.0,no
47.0,blue-collar,divorced,basic.9y,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
45.0,admin.,divorced,university.degree,no,no,may,wed,3,999,0,nonexistent,-36.4,4.858,5191.0,yes
36.0,technician,married,basic.9y,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
45.0,blue-collar,divorced,basic.9y,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
56.0,entrepreneur,married,university.degree,no,yes,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,yes
28.0,blue-collar,single,basic.6y,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
30.0,admin.,single,high.school,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,yes
49.0,housemaid,divorced,basic.6y,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
44.0,technician,married,high.school,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
60.0,retired,married,professional.course,no,no,may,wed,5,999,0,nonexistent,-36.4,4.858,5191.0,no
26.0,admin.,married,basic.9y,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
38.0,technician,married,professional.course,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
58.0,technician,married,professional.course,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
29.0,admin.,single,basic.9y,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
49.0,technician,divorced,university.degree,yes,yes,may,wed,6,999,0,nonexistent,-36.4,4.858,5191.0,no
48.0,management,married,university.degree,unknown,unknown,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
37.0,self-employed,married,high.school,no,yes,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
30.0,technician,married,university.degree,yes,no,may,wed,3,999,0,nonexistent,-36.4,4.858,5191.0,no
27.0,blue-collar,married,basic.9y,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
57.0,services,divorced,high.school,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
38.0,technician,single,professional.course,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
42.0,blue-collar,divorced,basic.9y,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
52.0,services,married,high.school,no,no,may,wed,3,999,0,nonexistent,-36.4,4.858,5191.0,no
55.0,admin.,married,university.degree,yes,yes,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
41.0,technician,married,professional.course,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
38.0,admin.,married,high.school,no,no,may,wed,4,999,0,nonexistent,-36.4,4.858,5191.0,no
45.0,services,divorced,high.school,no,no,may,wed,5,999,0,nonexistent,-36.4,4.858,5191.0,no
57.0,services,divorced,high.school,yes,no,may,wed,3,999,0,nonexistent,-36.4,4.858,5191.0,no
53.0,blue-collar,married,basic.4y,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
32.0,blue-collar,divorced,basic.9y,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
34.0,services,married,high.school,yes,no,may,wed,6,999,0,nonexistent,-36.4,4.858,5191.0,no
43.0,management,married,university.degree,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
31.0,admin.,married,high.school,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
24.0,unemployed,single,university.degree,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
53.0,self-employed,married,university.degree,yes,no,may,wed,3,999,0,nonexistent,-36.4,4.858,5191.0,no
32.0,services,married,high.school,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
40.0,blue-collar,married,basic.9y,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
53.0,admin.,single,university.degree,yes,no,may,wed,5,999,0,nonexistent,-36.4,4.858,5191.0,no
31.0,technician,married,high.school,yes,no,may,wed,4,999,0,nonexistent,-36.4,4.858,5191.0,no
36.0,services,single,basic.6y,yes,yes,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
56.0,admin.,married,university.degree,no,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
42.0,blue-collar,divorced,basic.4y,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
49.0,blue-collar,married,basic.9y,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
32.0,admin.,single,university.degree,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
47.0,admin.,married,high.school,no,no,may,wed,6,999,0,nonexistent,-36.4,4.858,5191.0,no
34.0,blue-collar,married,basic.6y,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
56.0,technician,married,high.school,yes,no,may,wed,6,999,0,nonexistent,-36.4,4.858,5191.0,no
28.0,admin.,single,high.school,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
34.0,admin.,single,high.school,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
30.0,blue-collar,single,high.school,yes,no,may,wed,1,999,0,nonexistent,-36.4,4.858,5191.0,no
38.0,admin.,married,high.school,unknown,unknown,may,wed,6,999,0,nonexistent,-36.4,4.858,5191.0,no
39.0,technician,married,professional.course,unknown,unknown,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
31.0,blue-collar,married,basic.6y,unknown,unknown,may,wed,5,999,0,nonexistent,-36.4,4.858,5191.0,no
29.0,admin.,single,university.degree,yes,no,may,wed,3,999,0,nonexistent,-36.4,4.858,5191.0,no
31.0,self-employed,married,university.degree,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
25.0,self-employed,single,university.degree,yes,no,may,wed,3,999,0,nonexistent,-36.4,4.858,5191.0,no
40.0,services,single,university.degree,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
35.0,blue-collar,single,basic.9y,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
36.0,services,married,high.school,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
43.0,services,married,high.school,unknown,unknown,may,wed,4,999,0,nonexistent,-36.4,4.858,5191.0,no
49.0,management,married,university.degree,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
29.0,blue-collar,married,high.school,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
38.0,unemployed,divorced,university.degree,yes,no,may,wed,3,999,0,nonexistent,-36.4,4.858,5191.0,no
32.0,blue-collar,married,basic.6y,no,yes,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
35.0,self-employed,married,university.degree,yes,no,may,wed,3,999,0,nonexistent,-36.4,4.858,5191.0,no
39.0,self-employed,married,basic.4y,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
35.0,services,single,professional.course,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
54.0,admin.,married,high.school,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
35.0,admin.,married,university.degree,yes,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
32.0,technician,married,professional.course,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
55.0,technician,married,basic.6y,yes,no,may,wed,4,999,0,nonexistent,-36.4,4.858,5191.0,no
30.0,blue-collar,married,basic.9y,no,yes,may,wed,3,999,0,nonexistent,-36.4,4.858,5191.0,no
50.0,blue-collar,divorced,basic.9y,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
25.0,blue-collar,single,basic.4y,no,no,may,wed,3,999,0,nonexistent,-36.4,4.858,5191.0,no
52.0,management,divorced,university.degree,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
43.0,self-employed,married,basic.9y,no,no,may,wed,2,999,0,nonexistent,-36.4,4.858,5191.0,no
